_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comments,lesscredible,morecredible,result_has_user_avatar1,result_has_user_avatar2,result_has_user_background1,result_has_user_background2,result_has_user_description1,result_has_user_description2,result_user_created_at1,result_user_created_at2,result_user_favourites_count1,result_user_favourites_count2,result_user_followers_count1,result_user_followers_count2,result_user_friends_count1,result_user_friends_count2,result_user_listed_count1,result_user_listed_count2,result_user_statuses_count1,result_user_statuses_count2,result_user_verified1,result_user_verified2,same,tweet_id1,tweet_id2,what_tweet_is_more_credible,has_user_avatar1,has_user_avatar2,has_user_background1,has_user_background2,has_user_description1,has_user_description2,id1,id2,sentiment140_score1,sentiment140_score2,sentiwordnet_score1,sentiwordnet_score2,text1,text2,tweet_created_at1,tweet_created_at2,tweet_favorite_count1,tweet_favorite_count2,tweet_hashtag_count1,tweet_hashtag_count2,tweet_nouns_count1,tweet_nouns_count2,tweet_numerical_count1,tweet_numerical_count2,tweet_punctuation_count1,tweet_punctuation_count2,tweet_retweets_count1,tweet_retweets_count2,tweet_uppercase_count1,tweet_uppercase_count2,tweet_url_count1,tweet_url_count2,tweet_user_mentions_count1,tweet_user_mentions_count2,tweet_wiki_entities_count1,tweet_wiki_entities_count2,tweet_word_count1,tweet_word_count2,url_in_newser1,url_in_newser100_1,url_in_newser100_2,url_in_newser2,user_created_at1,user_created_at2,user_favourites_count1,user_favourites_count2,user_followers_count1,user_followers_count2,user_friends_count1,user_friends_count2,user_is_verified1,user_is_verified2,user_listed_count1,user_listed_count2,user_statuses_count1,user_statuses_count2
751225750,7/12/2015 19:31:17,1687732050,7/12/2015 19:30:53,false,clixsense,0.7875,14353703,USA,IA,Cedar Rapids,173.18.40.82,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,599100980118983000,608175507386081000,tweet1,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/12/2015 20:47:28,1687756453,7/12/2015 20:47:09,false,prodege,0.7233,12691973,USA,NC,Clayton,76.3.68.74,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599100980118983000,608175507386081000,tweet1,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/12/2015 20:59:16,1687758802,7/12/2015 20:59:03,false,clixsense,0.5083,6338159,CAN,ON,Ottawa,108.168.124.170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599100980118983000,608175507386081000,same,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/13/2015 00:04:28,1687790536,7/13/2015 00:03:51,false,prodege,0.4528,28083307,CAN,BC,Vancouver,70.79.70.6,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599100980118983000,608175507386081000,tweet1,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/13/2015 00:39:37,1687795350,7/13/2015 00:39:10,false,clixsense,0.5451,9653950,CAN,SK,Yorkton,67.225.62.97,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,599100980118983000,608175507386081000,tweet1,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/13/2015 03:29:50,1687830105,7/13/2015 03:27:56,false,clixsense,0.552,21875134,GBR,H9,London,31.185.194.83,"The left tweet is to the point, the right tweet is just a teaser for the conference",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,599100980118983000,608175507386081000,tweet1,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/13/2015 07:50:27,1687870919,7/13/2015 07:49:57,false,prodege,0.4173,10959404,USA,CA,Studio City,108.217.110.104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599100980118983000,608175507386081000,same,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/13/2015 08:24:49,1687876249,7/13/2015 08:24:17,false,hiving,0.4157,33057016,GBR,H9,London,79.64.218.183,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599100980118983000,608175507386081000,same,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/13/2015 09:29:53,1687892639,7/13/2015 09:29:41,false,instagc,0.4056,33467170,USA,WV,Martinsburg,76.106.109.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599100980118983000,608175507386081000,tweet2,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225750,7/13/2015 09:56:12,1687898569,7/13/2015 09:55:10,false,clixsense,0.5917,29331451,CAN,ON,Orillia,99.242.103.148,AUTHOR FRIENDS IS MORE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,599100980118983000,608175507386081000,tweet1,1,1,1,1,1,1,599100980118983000,608175507386081000,2,2,0,0.625,Whaling has to stop. Australia can pressure Japan &amp; lead the int. community in this: http://t.co/7lPM3tUJyX,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Fri May 15 06:36:19 +0000 2015,Tue Jun 09 07:35:14 +0000 2015,0,0,0,1,2,4,0,0,3,3,0,2,8,17,1,1,0,1,6,7,16,23,0,0,0,0,Fri Aug 06 04:56:12 +0000 2010,Mon Aug 02 22:40:51 +0000 2010,119,6,339,277,581,143,0,0,13,11,2606,437
751225751,7/8/2015 18:01:27,1684822845,7/8/2015 18:01:03,false,neodev,1,32669750,USA,NY,New York,192.81.209.61,no comments,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,608175507386081000,602903236559958000,tweet1,1,1,1,1,1,1,608175507386081000,602903236559958000,2,2,0.625,0,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Almost 500 scientists totally opposed to new #Japanese whaling plan &amp; ask IWC to reject it  http://t.co/x45coydwV3 http://t.co/zR5vaadBuX,Tue Jun 09 07:35:14 +0000 2015,Mon May 25 18:25:07 +0000 2015,0,1,1,1,4,2,0,1,3,0,2,2,17,9,1,1,1,0,7,5,23,18,0,0,0,0,Mon Aug 02 22:40:51 +0000 2010,Tue Jan 07 16:35:23 +0000 2014,6,49,277,608,143,138,0,0,11,11,437,898
751225751,7/8/2015 18:09:02,1684830029,7/8/2015 18:08:35,false,instagc,0.8,32352104,USA,ME,Bangor,74.75.63.81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608175507386081000,602903236559958000,same,1,1,1,1,1,1,608175507386081000,602903236559958000,2,2,0.625,0,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Almost 500 scientists totally opposed to new #Japanese whaling plan &amp; ask IWC to reject it  http://t.co/x45coydwV3 http://t.co/zR5vaadBuX,Tue Jun 09 07:35:14 +0000 2015,Mon May 25 18:25:07 +0000 2015,0,1,1,1,4,2,0,1,3,0,2,2,17,9,1,1,1,0,7,5,23,18,0,0,0,0,Mon Aug 02 22:40:51 +0000 2010,Tue Jan 07 16:35:23 +0000 2014,6,49,277,608,143,138,0,0,11,11,437,898
751225751,7/8/2015 18:39:35,1684859584,7/8/2015 18:39:10,false,instagc,0.675,30326470,USA,CA,Santee,99.44.37.73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608175507386081000,602903236559958000,same,1,1,1,1,1,1,608175507386081000,602903236559958000,2,2,0.625,0,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Almost 500 scientists totally opposed to new #Japanese whaling plan &amp; ask IWC to reject it  http://t.co/x45coydwV3 http://t.co/zR5vaadBuX,Tue Jun 09 07:35:14 +0000 2015,Mon May 25 18:25:07 +0000 2015,0,1,1,1,4,2,0,1,3,0,2,2,17,9,1,1,1,0,7,5,23,18,0,0,0,0,Mon Aug 02 22:40:51 +0000 2010,Tue Jan 07 16:35:23 +0000 2014,6,49,277,608,143,138,0,0,11,11,437,898
751225751,7/8/2015 19:02:37,1684880838,7/8/2015 19:02:21,false,elite,0.515,31883685,GBR,H2,Accrington,80.47.186.28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608175507386081000,602903236559958000,same,1,1,1,1,1,1,608175507386081000,602903236559958000,2,2,0.625,0,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Almost 500 scientists totally opposed to new #Japanese whaling plan &amp; ask IWC to reject it  http://t.co/x45coydwV3 http://t.co/zR5vaadBuX,Tue Jun 09 07:35:14 +0000 2015,Mon May 25 18:25:07 +0000 2015,0,1,1,1,4,2,0,1,3,0,2,2,17,9,1,1,1,0,7,5,23,18,0,0,0,0,Mon Aug 02 22:40:51 +0000 2010,Tue Jan 07 16:35:23 +0000 2014,6,49,277,608,143,138,0,0,11,11,437,898
751225751,7/8/2015 19:16:30,1684897046,7/8/2015 19:15:51,false,neodev,0.4505,14861092,GBR,I1,Luton,90.219.129.209,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,608175507386081000,602903236559958000,tweet2,1,1,1,1,1,1,608175507386081000,602903236559958000,2,2,0.625,0,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Almost 500 scientists totally opposed to new #Japanese whaling plan &amp; ask IWC to reject it  http://t.co/x45coydwV3 http://t.co/zR5vaadBuX,Tue Jun 09 07:35:14 +0000 2015,Mon May 25 18:25:07 +0000 2015,0,1,1,1,4,2,0,1,3,0,2,2,17,9,1,1,1,0,7,5,23,18,0,0,0,0,Mon Aug 02 22:40:51 +0000 2010,Tue Jan 07 16:35:23 +0000 2014,6,49,277,608,143,138,0,0,11,11,437,898
751225751,7/8/2015 19:37:39,1684919793,7/8/2015 19:36:44,false,clixsense,0.4365,17950689,GBR,Y9,Tonypandy,92.2.33.68,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,608175507386081000,602903236559958000,same,1,1,1,1,1,1,608175507386081000,602903236559958000,2,2,0.625,0,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Almost 500 scientists totally opposed to new #Japanese whaling plan &amp; ask IWC to reject it  http://t.co/x45coydwV3 http://t.co/zR5vaadBuX,Tue Jun 09 07:35:14 +0000 2015,Mon May 25 18:25:07 +0000 2015,0,1,1,1,4,2,0,1,3,0,2,2,17,9,1,1,1,0,7,5,23,18,0,0,0,0,Mon Aug 02 22:40:51 +0000 2010,Tue Jan 07 16:35:23 +0000 2014,6,49,277,608,143,138,0,0,11,11,437,898
751225751,7/8/2015 19:43:53,1684931519,7/8/2015 19:43:20,false,superrewards,0.4663,31767535,GBR,V2,Glasgow,90.208.61.47,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,608175507386081000,602903236559958000,tweet2,1,1,1,1,1,1,608175507386081000,602903236559958000,2,2,0.625,0,RT @TMCAsser: Will the #ICJ prevent further whaling by Japan? Find out at the Summer Programme on Int'l &amp; EU environmental law! http://t.co…,Almost 500 scientists totally opposed to new #Japanese whaling plan &amp; ask IWC to reject it  http://t.co/x45coydwV3 http://t.co/zR5vaadBuX,Tue Jun 09 07:35:14 +0000 2015,Mon May 25 18:25:07 +0000 2015,0,1,1,1,4,2,0,1,3,0,2,2,17,9,1,1,1,0,7,5,23,18,0,0,0,0,Mon Aug 02 22:40:51 +0000 2010,Tue Jan 07 16:35:23 +0000 2014,6,49,277,608,143,138,0,0,11,11,437,898
